id,lat,lng,YO,MO,DO,TIME,DETAIL
364,-122.433068539,37.723982825,2009,11,4,5,Pole - Not_Offensive
365,-122.43082741,37.723045511,2009,11,4,11,Sidewalk_in_front_of_property - Not_Offensive
366,-122.433555359428,37.7177439167919,2009,11,7,17,Building_residential - Offensive
367,-122.430075342,37.720452631,2009,11,9,1,Building_commercial - Post_Abatement_Inspection
368,-122.432934211,37.723538375,2009,11,14,32,Pole - Not_Offensive
369,-122.429797502,37.724669076,2009,11,14,32,Pole - Not_Offensive
370,-122.433231497,37.723932354,2009,11,14,6,Pole - Not_Offensive
371,-122.430452584,37.724725094,2009,11,14,6,Sidewalk_in_front_of_property - Not_Offensive
372,-122.432203632,37.724302749,2009,11,14,7,Sidewalk_in_front_of_property - Not_Offensive
373,-122.433736087,37.723919951,2009,11,19,3,Pole - Not_Offensive
374,-122.429652443,37.724343467,2009,11,19,3,Pole - Not_Offensive
375,-122.431543556,37.721393019,2009,11,19,3,Pole - Not_Offensive
376,-122.43200636,37.721237095,2009,11,19,3,Pole - Not_Offensive
377,-122.432633266404,37.721472387703,2009,11,19,6,Pole - Not_Offensive
378,-122.432987777624,37.723879884502,2009,11,19,27,Pole - Not_Offensive
379,-122.431512851,37.72234067,2009,11,19,34,Sidewalk_in_front_of_property - Not_Offensive
380,-122.431201871,37.722616893,2009,11,19,6,Pole - Not_Offensive
381,-122.430232867,37.723122829,2009,11,19,3,Pole - Not_Offensive
382,-122.432047812,37.721634448,2009,11,19,10,Pole - Not_Offensive
383,-122.431337882402,37.722961739653,2009,11,28,11,Pole - Not_Offensive
384,-122.433736087,37.723919951,2009,11,28,8,Pole - Not_Offensive
385,-122.433776155,37.719345623,2009,11,28,6,Pole - Not_Offensive
386,-122.431820396717,37.720150227493,2009,11,28,6,Pole - Offensive
387,-122.431577001,37.720816985,2009,11,28,6,Pole - Not_Offensive
388,-122.431633236738,37.7231671628729,2009,11,28,8,Mail_box - Not_Offensive
389,-122.431633236738,37.7231671628729,2009,11,29,7,Pole - Not_Offensive
390,-122.432112343,37.723185689,2009,11,29,7,Pole - Not_Offensive
391,-122.431965259,37.723115033,2009,11,29,5,Pole - Not_Offensive
392,-122.433736087,37.723919951,2009,11,29,7,Pole - Not_Offensive
393,-122.432887488,37.719281646,2009,11,29,9,Pole - Not_Offensive
394,-122.432066805,37.720170012,2009,11,29,5,Pole - Not_Offensive
395,-122.431204865733,37.7208554877297,2009,11,29,5,Pole - Not_Offensive
396,-122.430026261039,37.7223979861424,2009,11,29,6,Pole - Not_Offensive
397,-122.431710752,37.72064091,2009,11,29,5,Sidewalk_in_front_of_property - Not_Offensive
398,-122.430026261039,37.7223979861424,2009,11,29,10,Signal_box - Not_Offensive
399,-122.432385117155,37.7192983904956,2009,11,29,23,Sidewalk_structure - Not_Offensive
400,-122.429978142015,37.7181475983677,2009,12,1,2,Sidewalk_in_front_of_property - Offensive
401,-122.433736087,37.723919951,2009,12,19,4,Pole - Not_Offensive
402,-122.431049764,37.72315147,2009,12,19,4,Pole - Offensive
403,-122.431633236738,37.7231671628729,2009,12,19,4,Pole - Not_Offensive
404,-122.431633236738,37.7231671628729,2009,12,19,4,Pole - Not_Offensive
405,-122.430832732,37.722784464,2009,12,19,20,Street - Not_Offensive
406,-122.433009475,37.7235734,2009,12,25,5,Pole - Not_Offensive
407,-122.430832732,37.722784464,2009,12,25,23,Sidewalk_in_front_of_property - Not_Offensive
408,-122.432112343,37.723185689,2009,12,25,5,Sidewalk_in_front_of_property - Not_Offensive
409,-122.430499735,37.724210368,2009,12,29,37,Pole - Not_Offensive
410,-122.433030775,37.720868679,2009,12,29,38,Pole - Not_Offensive
411,-122.43229855,37.721834708,2009,12,29,2,Pole - Not_Offensive
412,-122.433511343012,37.720794482135,2009,12,29,2,Pole - Not_Offensive
413,-122.433670414,37.720930426,2009,12,29,2,Pole - Not_Offensive
414,-122.433836448,37.719735799,2009,12,30,1,Pole - Not_Offensive
415,-122.433687641,37.719665173,2009,12,30,9,Pole - Not_Offensive
416,-122.429978142015,37.7181475983677,2009,12,30,2,Sidewalk_in_front_of_property - Offensive
417,-122.429978142015,37.7181475983677,2010,1,5,3,Pole - Not_Offensive
418,-122.430777893044,37.7185300529418,2010,1,5,3,Pole - Not_Offensive
419,-122.430079802,37.718227255,2010,1,5,35,Sidewalk_in_front_of_property - Not_Offensive
420,-122.43019952,37.718509603,2010,1,5,35,Sidewalk_in_front_of_property - Not_Offensive
421,-122.433377755,37.717523243,2010,1,7,35,Building_residential - Offensive
422,-122.433554413,37.71819939,2010,1,15,1,Pole - Not_Offensive
423,-122.432747082,37.719135065,2010,1,15,1,Pole - Not_Offensive
424,-122.42971464,37.723275809,2010,1,15,32,Pole - Not_Offensive
425,-122.433555359428,37.7177439167919,2010,1,15,3,Pole - Not_Offensive
426,-122.431247668,37.721251733,2010,1,15,7,Sidewalk_in_front_of_property - Not_Offensive
427,-122.430957157133,37.721285379355,2010,1,15,7,Sidewalk_in_front_of_property - Not_Offensive
428,-122.432747082,37.719135065,2010,1,15,28,Sidewalk_in_front_of_property - Not_Offensive
429,-122.430578947,37.722134026,2010,1,15,21,Sidewalk_in_front_of_property - Not_Offensive
430,-122.430025563,37.722863893,2010,1,15,21,Sidewalk_in_front_of_property - Not_Offensive
431,-122.43115909,37.721369656,2010,1,15,7,Sidewalk_in_front_of_property - Not_Offensive
432,-122.433489800472,37.717938108001,2010,1,15,21,Sidewalk_in_front_of_property - Not_Offensive
433,-122.432385117155,37.7192983904956,2010,1,15,14,Signal_box - Not_Offensive
434,-122.430280815,37.722705332,2010,1,17,4,Sidewalk_structure - Not_Offensive
435,-122.43082741,37.723045511,2010,1,17,5,Building_residential - Not_Offensive
436,-122.430974494,37.723116169,2010,1,17,5,Building_residential - Not_Offensive
437,-122.432112343,37.723185689,2010,1,17,11,Building_residential - Offensive
438,-122.43082741,37.723045511,2010,1,17,5,Sidewalk_in_front_of_property - Not_Offensive
439,-122.430079802,37.718227255,2010,1,19,21,Building_residential - Post_Abatement_Inspection
440,-122.429952708,37.717927173,2010,1,25,59,Building_residential - Offensive
441,-122.432055771,37.719279907,2010,1,25,71,Building_residential - Not_Offensive
442,-122.431181156,37.724215406,2010,1,27,32,Pole - Not_Offensive
443,-122.432636682,37.724265429,2010,1,27,32,Pole - Not_Offensive
444,-122.430958815,37.724509403,2010,1,27,2,Pole - Not_Offensive
445,-122.433231497,37.723932354,2010,1,27,7,Pole - Not_Offensive
446,-122.433736072,37.723719974,2010,1,27,7,Pole - Not_Offensive
447,-122.429652443,37.724343467,2010,1,27,25,Sidewalk_in_front_of_property - Not_Offensive
448,-122.429723959,37.724633746,2010,1,27,11,Sidewalk_in_front_of_property - Not_Offensive
449,-122.430061696,37.724321929,2010,1,27,3,Sidewalk_in_front_of_property - Not_Offensive
450,-122.432942472,37.723922538,2010,1,27,3,Sidewalk_in_front_of_property - Not_Offensive
451,-122.432754523,37.717359863,2010,2,2,54,Pole - Not_Offensive
452,-122.431893991,37.718044785,2010,2,2,48,Pole - Not_Offensive
453,-122.431584658,37.718915971,2010,2,2,48,Pole - Not_Offensive
454,-122.430777893044,37.7185300529418,2010,2,2,54,Pole - Not_Offensive
455,-122.430124255,37.718474302,2010,2,2,48,Pole - Not_Offensive
456,-122.432754523,37.717359863,2010,2,3,53,Pole - Not_Offensive
457,-122.432754523,37.717359863,2010,2,3,2,Sidewalk_in_front_of_property - Not_Offensive
458,-122.429982137,37.722922839,2010,2,7,3,Pole - Not_Offensive
459,-122.430025563,37.722863893,2010,2,7,1,Pole - Not_Offensive
460,-122.429611652,37.722505879,2010,2,7,3,Pole - Not_Offensive
461,-122.432863672,37.723884549,2010,2,7,32,Pole - Not_Offensive
462,-122.433376648,37.724260979,2010,2,7,50,Pole - Not_Offensive
463,-122.432747082,37.719135065,2010,2,7,50,Pole - Not_Offensive
464,-122.430748498435,37.721346725248,2010,2,7,50,Pole - Not_Offensive
465,-122.432432013241,37.723549622914,2010,2,7,50,Pole - Not_Offensive
466,-122.433050183,37.717958242,2010,2,7,50,Pole - Not_Offensive
467,-122.433377755,37.717523243,2010,2,7,10,Sidewalk_in_front_of_property - Not_Offensive
468,-122.433019499,37.718905894,2010,2,7,32,Sidewalk_in_front_of_property - Not_Offensive
469,-122.431204865733,37.7208554877297,2010,2,7,15,Sidewalk_in_front_of_property - Not_Offensive
470,-122.430026261039,37.7223979861424,2010,2,7,25,Street - Not_Offensive
471,-122.430026261039,37.7223979861424,2010,2,7,3,Signal_box - Not_Offensive
472,-122.430452584,37.724725094,2010,2,17,15,Pole - Not_Offensive
473,-122.430452584,37.724725094,2010,2,17,15,Pole - Not_Offensive
474,-122.430314498,37.720207256,2010,2,17,33,Pole - Not_Offensive
475,-122.430755518,37.723872422,2010,2,17,3,Pole - Not_Offensive
476,-122.431584658,37.718915971,2010,2,17,15,Pole - Not_Offensive
477,-122.432174236,37.718582437,2010,2,17,19,Sidewalk_in_front_of_property - Not_Offensive
478,-122.429978142015,37.7181475983677,2010,2,19,3,Building_residential - Offensive
479,-122.43042582,37.720698783,2010,2,26,33,Building_other - Post_Abatement_Inspection
480,-122.430452584,37.724725094,2010,3,2,3,Pole - Not_Offensive
481,-122.433561061,37.718122641,2010,3,2,3,Pole - Not_Offensive
482,-122.42971464,37.723275809,2010,3,2,3,Pole - Not_Offensive
483,-122.433713812,37.717746823,2010,3,2,34,Sidewalk_structure - Not_Offensive
484,-122.430025563,37.722863893,2010,3,2,50,Building_residential - Not_Offensive
485,-122.429797502,37.724669076,2010,3,6,19,Pole - Not_Offensive
486,-122.433850249,37.718139594,2010,3,9,17,Pole - Not_Offensive
487,-122.431299436397,37.720837452167,2010,3,12,10,Building_commercial - Not_Offensive
488,-122.433231497,37.723932354,2010,3,15,77,Pole - Not_Offensive
489,-122.433231497,37.723932354,2010,3,15,8,Pole - Not_Offensive
490,-122.433231497,37.723932354,2010,3,15,8,Pole - Not_Offensive
491,-122.432843959,37.723990905,2010,3,15,8,Pole - Not_Offensive
492,-122.430912795,37.718811065,2010,3,15,8,Pole - Not_Offensive
493,-122.429687381,37.720427672,2010,3,15,8,Pole - Not_Offensive
494,-122.430026261039,37.7223979861424,2010,3,15,42,Building_residential - Not_Offensive
495,-122.429785497,37.722075606,2010,3,15,41,Building_residential - Not_Offensive
496,-122.432282869,37.723226844,2010,3,15,8,Building_residential - Not_Offensive
497,-122.433736087,37.723919951,2010,3,15,42,Building_residential - Not_Offensive
498,-122.430110292,37.722664175,2010,3,24,2,Building_residential - Post_Abatement_Inspection
499,-122.430452584,37.724725094,2010,3,25,5,Pole - Not_Offensive
500,-122.429946316,37.724739707,2010,3,29,28,Building_residential - Post_Abatement_Inspection
501,-122.43349519692,37.72225337234,2010,3,29,3,Building_residential - Post_Abatement_Inspection
502,-122.431299436397,37.720837452167,2010,3,31,22,Building_residential - Not_Offensive
503,-122.430189448,37.723182051,2010,3,31,5,Building_residential - Not_Offensive
504,-122.430452584,37.724725094,2010,4,6,2,Pole - Not_Offensive
505,-122.431023147708,37.724079087731,2010,4,6,2,Pole - Not_Offensive
506,-122.433606259599,37.7220003043685,2010,4,6,3,Pole - Not_Offensive
507,-122.433789151,37.721307281,2010,4,6,3,Pole - Not_Offensive
508,-122.433231497,37.723932354,2010,4,6,2,Pole - Not_Offensive
509,-122.432677441,37.722773992,2010,4,6,3,Pole - Not_Offensive
510,-122.433231497,37.723932354,2010,4,6,3,Pole - Not_Offensive
511,-122.430452584,37.724725094,2010,4,6,200,Sidewalk_in_front_of_property - Not_Offensive
512,-122.433133312,37.724013352,2010,4,6,4,Sidewalk_structure - Not_Offensive
513,-122.429672124,37.724568669,2010,4,6,3,Pole - Not_Offensive
514,-122.431299436397,37.720837452167,2010,4,6,17,Building_commercial - Post_Abatement_Inspection
515,-122.430155447,37.7226052,2010,4,22,4,Building_residential - Post_Abatement_Inspection
516,-122.430873855,37.720240666,2010,4,23,4,Pole - Not_Offensive
517,-122.43042582,37.720698783,2010,4,23,4,Pole - Not_Offensive
518,-122.430411431,37.720477615,2010,4,23,4,Signal_box - Not_Offensive
519,-122.432396553,37.718288437,2010,4,23,9,Sidewalk_in_front_of_property - Not_Offensive
520,-122.432432013241,37.723549622914,2010,4,30,14,Pole - Not_Offensive
521,-122.429797502,37.724669076,2010,4,30,14,Pole - Not_Offensive
522,-122.431433622,37.724415365,2010,4,30,14,Pole - Not_Offensive
523,-122.430452584,37.724725094,2010,4,30,14,Pole - Not_Offensive
524,-122.432817540406,37.721560213491,2010,5,3,77,Building_commercial - Not_Offensive
525,-122.430189448,37.723182051,2010,5,3,76,Building_residential - Not_Offensive
526,-122.430832732,37.722784464,2010,5,9,33,Pole - Not_Offensive
527,-122.433465288,37.719558945,2010,5,10,32,Pole - Not_Offensive
528,-122.43197823,37.720287936,2010,5,10,32,Pole - Not_Offensive
529,-122.431204865733,37.7208554877297,2010,5,10,32,Pole - Not_Offensive
530,-122.432895314298,37.719606256885,2010,5,10,4,Pole - Not_Offensive
531,-122.433486968,37.724314107,2010,5,10,4,Sidewalk_in_front_of_property - Not_Offensive
532,-122.431113929,37.721428357,2010,5,10,4,Sidewalk_structure - Not_Offensive
533,-122.43082741,37.723045511,2010,5,10,4,Sidewalk_in_front_of_property - Not_Offensive
534,-122.430026261039,37.7223979861424,2010,5,10,125,Sidewalk_in_front_of_property - Not_Offensive
535,-122.430280815,37.722705332,2010,5,10,7,Sidewalk_structure - Not_Offensive
536,-122.433133312,37.724013352,2010,5,10,4,Sidewalk_structure - Not_Offensive
537,-122.431036001,37.720558577,2010,5,12,5,Pole - Not_Offensive
538,-122.4318787928,37.721112796814,2010,5,12,5,Pole - Not_Offensive
539,-122.43200636,37.721237095,2010,5,12,5,Pole - Not_Offensive
540,-122.433142188,37.721562379,2010,5,12,5,Pole - Not_Offensive
541,-122.430267666,37.720268181,2010,5,12,109,Building_residential - Not_Offensive
542,-122.432477453,37.721599656,2010,5,12,49,Building_residential - Not_Offensive
543,-122.431819901,37.718853054,2010,5,20,88,Building_residential - Not_Offensive
544,-122.431299436397,37.720837452167,2010,5,20,97,Building_commercial - Not_Offensive
545,-122.431181156,37.724215406,2010,5,22,2,Pole - Not_Offensive
546,-122.433231497,37.723932354,2010,5,22,2,Pole - Not_Offensive
547,-122.432685171,37.724201729,2010,5,22,2,Pole - Not_Offensive
548,-122.433048932,37.724625108,2010,5,22,2,Pole - Not_Offensive
549,-122.429652443,37.724343467,2010,5,22,3,Pole - Not_Offensive
550,-122.432843959,37.723990905,2010,5,22,2,Pole - Offensive
551,-122.433231497,37.723932354,2010,5,22,2,Fire_call_box - Offensive
552,-122.429652443,37.724343467,2010,5,22,3,Mail_box - Offensive
553,-122.432754523,37.717359863,2010,5,27,7,Pole - Not_Offensive
554,-122.432477453,37.721599656,2010,5,28,33,Building_residential - Post_Abatement_Inspection
555,-122.430832732,37.722784464,2010,5,29,2,Pole - Not_Offensive
556,-122.43200636,37.721237095,2010,5,29,2,Pole - Not_Offensive
557,-122.432734886,37.720727397,2010,5,29,2,Pole - Not_Offensive
558,-122.43267533,37.719899894,2010,5,29,2,Pole - Not_Offensive
559,-122.431204865733,37.7208554877297,2010,5,29,2,Pole - Not_Offensive
560,-122.430537142,37.722787935,2010,5,29,2,Pole - Not_Offensive
561,-122.430189448,37.723182051,2010,5,29,2,Pole - Not_Offensive
562,-122.430782263,37.723304464,2010,5,29,84,Pole - Not_Offensive
563,-122.431142333,37.721922616,2010,5,29,2,Pole - Not_Offensive
564,-122.432047812,37.721634448,2010,5,29,2,Pole - Not_Offensive
565,-122.43200636,37.721237095,2010,5,29,2,Pole - Not_Offensive
566,-122.432290225,37.721115419,2010,5,29,2,Pole - Not_Offensive
567,-122.432734886,37.720727397,2010,5,29,2,Pole - Not_Offensive
568,-122.432592659637,37.720355953139,2010,5,29,2,Pole - Not_Offensive
569,-122.432768981,37.719777766,2010,5,29,2,Pole - Not_Offensive
570,-122.432385117155,37.7192983904956,2010,5,29,5,Pole - Not_Offensive
571,-122.430944058,37.720946305,2010,5,29,2,Pole - Not_Offensive
572,-122.430944058,37.720946305,2010,5,29,2,Sidewalk_in_front_of_property - Not_Offensive
573,-122.432385117155,37.7192983904956,2010,6,2,3,Signal_box - Not_Offensive
574,-122.430452584,37.724725094,2010,6,11,4,Pole - Not_Offensive
575,-122.431965259,37.723115033,2010,6,11,3,Pole - Not_Offensive
576,-122.431204865733,37.7208554877297,2010,6,19,3,Pole - Not_Offensive
577,-122.432385117155,37.7192983904956,2010,6,19,3,Pole - Not_Offensive
578,-122.432477453,37.721599656,2010,6,23,8,Building_commercial - Not_Offensive
579,-122.432589857,37.72432663,2010,6,23,270,Building_residential - Not_Offensive
580,-122.430026261039,37.7223979861424,2010,7,2,1,Pole - Not_Offensive
581,-122.431677301,37.72121667,2010,7,2,142,Building_residential - Not_Offensive
582,-122.430026261039,37.7223979861424,2010,7,2,23,Sidewalk_in_front_of_property - Not_Offensive
583,-122.432579805,37.723873549,2010,7,6,1,Pole - Not_Offensive
584,-122.433516043824,37.722021229299,2010,7,8,46,Building_commercial - Not_Offensive
585,-122.430537142,37.722787935,2010,7,9,6,Pole - Not_Offensive
586,-122.432432013241,37.723549622914,2010,7,9,6,Pole - Not_Offensive
587,-122.432987777624,37.723879884502,2010,7,9,7,Sidewalk_in_front_of_property - Not_Offensive
588,-122.430280815,37.722705332,2010,7,9,6,Signal_box - Not_Offensive
589,-122.433850249,37.718139594,2010,7,11,4,Pole - Not_Offensive
590,-122.433050176,37.717758539,2010,7,11,4,Pole - Not_Offensive
591,-122.431212187,37.718954492,2010,7,11,4,Pole - Not_Offensive
592,-122.43035793,37.720148583,2010,7,11,4,Pole - Not_Offensive
593,-122.42985128,37.720746654,2010,7,11,4,Pole - Not_Offensive
594,-122.430411431,37.720477615,2010,7,11,4,Pole - Not_Offensive
595,-122.429762693,37.720864301,2010,7,11,4,Pole - Not_Offensive
596,-122.429695819,37.720952475,2010,7,11,4,Pole - Not_Offensive
597,-122.429807854,37.720805601,2010,7,11,29,Building_residential - Not_Offensive
598,-122.432396553,37.718288437,2010,7,11,38,Sidewalk_in_front_of_property - Not_Offensive
599,-122.433133312,37.724013352,2010,7,11,330,Building_commercial - Not_Offensive
600,-122.433516043824,37.722021229299,2010,7,13,1,Building_residential - Post_Abatement_Inspection
601,-122.429775625,37.717433152,2010,7,18,2,Pole - Not_Offensive
602,-122.433231497,37.723932354,2010,7,18,323,Pole - Not_Offensive
603,-122.431633236738,37.7231671628729,2010,7,18,32,Pole - Not_Offensive
604,-122.431299436397,37.720837452167,2010,7,20,37,Building_residential - Post_Abatement_Inspection
605,-122.431568670187,37.724583559879,2010,7,25,32,Pole - Not_Offensive
606,-122.431032374,37.724744984,2010,7,25,2,Pole - Not_Offensive
607,-122.432501263,37.724444005,2010,7,25,32,Pole - Not_Offensive
608,-122.433231497,37.723932354,2010,7,25,2,Signal_box - Not_Offensive
609,-122.430901279,37.719366137,2010,8,1,3,Pole - Not_Offensive
610,-122.430076752,37.724169227,2010,8,1,4,Pole - Not_Offensive
611,-122.430782263,37.723304464,2010,8,1,4,Pole - Not_Offensive
612,-122.430411431,37.720477615,2010,8,1,3,Pole - Not_Offensive
613,-122.432250023,37.717573612,2010,8,1,3,Pole - Not_Offensive
614,-122.432027714,37.717867886,2010,8,1,239,Sidewalk_in_front_of_property - Not_Offensive
615,-122.430809040773,37.722709469697,2010,8,1,2,Sidewalk_in_front_of_property - Offensive
616,-122.433322724,37.722121442,2010,8,1,239,Building_residential - Not_Offensive
617,-122.433791426,37.723986618,2010,8,2,41,Building_residential - Not_Offensive
618,-122.432145804,37.723674647,2010,8,4,39,Building_residential - Not_Offensive
619,-122.430139334,37.718921807,2010,8,20,3,Pole - Not_Offensive
620,-122.429687381,37.720427672,2010,8,20,3,Pole - Not_Offensive
621,-122.431137288,37.717602298,2010,8,20,67,Sidewalk_in_front_of_property - Not_Offensive
622,-122.433791426,37.723986618,2010,8,25,6,Pole - Not_Offensive
623,-122.433555359428,37.7177439167919,2010,9,7,387,Building_residential - Post_Abatement_Inspection
624,-122.433377755,37.717523243,2010,9,7,387,Building_residential - Post_Abatement_Inspection
625,-122.429775967,37.720310025,2010,9,7,61,Building_residential - Post_Abatement_Inspection
626,-122.429599088358,37.7200904065534,2010,9,14,2,Pole - Not_Offensive
627,-122.432250012,37.717373634,2010,10,15,2,Pole - Not_Offensive
628,-122.429978142015,37.7181475983677,2010,10,15,2,Pole - Not_Offensive
629,-122.431965259,37.723115033,2010,10,17,2,Pole - Not_Offensive
630,-122.432432013241,37.723549622914,2010,10,17,2,Pole - Not_Offensive
631,-122.432853604,37.721103704,2010,10,17,32,Pole - Not_Offensive
632,-122.430452584,37.724725094,2010,10,17,32,Pole - Not_Offensive
633,-122.429889151,37.722205212,2010,10,17,2,Pole - Not_Offensive
634,-122.4315122,37.722980994,2010,10,17,2,Pole - Not_Offensive
635,-122.431633236738,37.7231671628729,2010,10,17,2,Pole - Not_Offensive
636,-122.433670414,37.720930426,2010,10,17,2,Pole - Not_Offensive
637,-122.432734932,37.721327604,2010,10,17,5,Pole - Not_Offensive
638,-122.432477453,37.721599656,2010,10,17,2,Pole - Not_Offensive
639,-122.430755518,37.723872422,2010,10,17,2,Pole - Not_Offensive
640,-122.430512087,37.722422452,2010,10,17,5,Pole - Not_Offensive
641,-122.431448294,37.721187187,2010,10,22,3,Pole - Not_Offensive
642,-122.432679334855,37.721494344184,2010,10,22,3,Pole - Not_Offensive
643,-122.431204865733,37.7208554877297,2010,10,22,3,Pole - Offensive
644,-122.432437306,37.721186075,2010,10,22,3,Pole - Offensive
645,-122.433142188,37.721562379,2010,10,22,3,Pole - Offensive
646,-122.432944882,37.721821083,2010,10,22,3,Pole - Offensive
647,-122.433516043824,37.722021229299,2010,10,23,2,Pole - Not_Offensive
648,-122.433606259599,37.7220003043685,2010,10,23,2,Pole - Not_Offensive
649,-122.433606259599,37.7220003043685,2010,10,23,2,Pole - Not_Offensive
650,-122.433100363,37.722015213,2010,10,23,2,Sidewalk_in_front_of_property - Not_Offensive
651,-122.430024594,37.717632621,2010,10,30,1,Pole - Not_Offensive
652,-122.430452584,37.724725094,2010,10,30,19,Pole - Not_Offensive
653,-122.430026261039,37.7223979861424,2010,11,1,3,Pole - Not_Offensive
654,-122.430026261039,37.7223979861424,2010,11,1,1,Pole - Not_Offensive
655,-122.430366604,37.722746229,2010,11,1,3,Pole - Not_Offensive
656,-122.430832732,37.722784464,2010,11,1,1,Pole - Not_Offensive
657,-122.430026261039,37.7223979861424,2010,11,1,3,Pole - Not_Offensive
658,-122.430280815,37.722705332,2010,11,1,44,Signal_box - Not_Offensive
659,-122.430280815,37.722705332,2010,11,1,39,Sidewalk_in_front_of_property - Not_Offensive
660,-122.432432013241,37.723549622914,2010,11,1,23,Sidewalk_in_front_of_property - Not_Offensive
661,-122.431299436397,37.720837452167,2010,11,2,38,Building_commercial - Not_Offensive
662,-122.430748498435,37.721346725248,2010,11,6,137,Pole - Not_Offensive
663,-122.430026261039,37.7223979861424,2010,11,6,2,Pole - Not_Offensive
664,-122.433687583,37.719463548,2010,11,6,2,Pole - Not_Offensive
665,-122.43318523147,37.7196805484089,2010,11,6,2,Pole - Not_Offensive
666,-122.43318523147,37.7196805484089,2010,11,6,2,Pole - Not_Offensive
667,-122.432768981,37.719777766,2010,11,6,2,Pole - Not_Offensive
668,-122.43254159,37.720076245,2010,11,6,2,Pole - Not_Offensive
669,-122.432734886,37.720727397,2010,11,6,2,Pole - Not_Offensive
670,-122.43200636,37.721237095,2010,11,6,2,Pole - Not_Offensive
671,-122.431204865733,37.7208554877297,2010,11,6,2,Pole - Not_Offensive
672,-122.432501263,37.724444005,2010,11,9,2,Pole - Not_Offensive
673,-122.432685171,37.724201729,2010,11,9,2,Pole - Not_Offensive
674,-122.432432013241,37.723549622914,2010,11,9,2,Pole - Not_Offensive
675,-122.430832732,37.722784464,2010,11,9,2,Pole - Not_Offensive
676,-122.433486968,37.724314107,2010,11,9,4,Pole - Not_Offensive
677,-122.431633236738,37.7231671628729,2010,11,9,264,Sidewalk_in_front_of_property - Not_Offensive
678,-122.432589857,37.72432663,2010,11,9,50,Sidewalk_in_front_of_property - Not_Offensive
679,-122.433737413111,37.724110492541,2010,11,9,50,Building_residential - Not_Offensive
680,-122.431965259,37.723115033,2010,11,9,212,Building_residential - Not_Offensive
681,-122.430189448,37.723182051,2010,11,9,51,Building_residential - Not_Offensive
682,-122.432358147,37.723262418,2010,11,9,50,Sidewalk_in_front_of_property - Not_Offensive
683,-122.431759883,37.719138348,2010,11,14,2,Pole - Offensive
684,-122.432385117155,37.7192983904956,2010,11,14,1,Pole - Offensive
685,-122.433198371,37.718670017,2010,11,14,1,Pole - Offensive
686,-122.432637527,37.719177517,2010,11,14,1,Pole - Offensive
687,-122.432385117155,37.7192983904956,2010,11,14,2,Signal_box - Not_Offensive
688,-122.429599088358,37.7200904065534,2010,11,14,2,Signal_box - Not_Offensive
689,-122.432637527,37.719177517,2010,11,14,46,Sidewalk_in_front_of_property - Not_Offensive
690,-122.432087409,37.718900584,2010,11,14,9,Building_residential - Not_Offensive
691,-122.431775268,37.717667928,2010,11,24,32,Pole - Not_Offensive
692,-122.431584658,37.718915971,2010,11,29,5,Pole - Not_Offensive
693,-122.430267666,37.720268181,2010,12,3,43,Building_residential - Not_Offensive
694,-122.432747082,37.719135065,2010,12,6,24,Building_residential - Post_Abatement_Inspection
695,-122.430026261039,37.7223979861424,2010,12,6,9,Pole - Offensive
696,-122.432432013241,37.723549622914,2010,12,6,9,Pole - Offensive
697,-122.429978142015,37.7181475983677,2010,12,6,9,Pole - Not_Offensive
698,-122.430026261039,37.7223979861424,2010,12,6,25,Street - Not_Offensive
699,-122.430688298,37.720352761,2010,12,6,42,Building_commercial - Offensive
700,-122.4311066,37.71835107,2010,12,13,48,Building_residential - Not_Offensive
701,-122.430411431,37.720477615,2010,12,14,1,Pole - Not_Offensive
702,-122.430411431,37.720477615,2010,12,14,10,Signal_box - Not_Offensive
703,-122.430735629,37.719046361,2010,12,17,5,Pole - Not_Offensive
704,-122.432432013241,37.723549622914,2010,12,29,38,Building_residential - Not_Offensive
705,-122.429775967,37.720310025,2010,12,29,16,Building_residential - Post_Abatement_Inspection
706,-122.431032374,37.724744984,2010,12,30,9,Pole - Not_Offensive
707,-122.429652443,37.724343467,2011,1,6,4,Pole - Not_Offensive
708,-122.431775268,37.717667928,2011,1,6,4,Pole - Not_Offensive
709,-122.429652443,37.724343467,2011,1,7,3,Sidewalk_structure - Not_Offensive
710,-122.430155447,37.7226052,2011,1,11,15,Building_residential - Post_Abatement_Inspection
711,-122.431330876,37.718930845,2011,1,22,4,Pole - Not_Offensive
712,-122.432385117155,37.7192983904956,2011,1,22,4,Pole - Not_Offensive
713,-122.429978142015,37.7181475983677,2011,1,22,4,Pole - Not_Offensive
714,-122.432385117155,37.7192983904956,2011,1,22,4,Pole - Not_Offensive
715,-122.431633236738,37.7231671628729,2011,1,22,4,Pole - Not_Offensive
716,-122.430026261039,37.7223979861424,2011,1,22,4,Pole - Not_Offensive
717,-122.430079802,37.718227255,2011,1,22,4,Sidewalk_in_front_of_property - Not_Offensive
718,-122.432385117155,37.7192983904956,2011,1,22,4,Sidewalk_structure - Not_Offensive
719,-122.432575433,37.718052836,2011,1,26,4,Pole - Not_Offensive
720,-122.430411431,37.720477615,2011,1,26,4,Signal_box - Not_Offensive
721,-122.431584658,37.718915971,2011,1,26,4,Sidewalk_structure - Not_Offensive
722,-122.430024594,37.717632621,2011,1,29,2,Pole - Not_Offensive
723,-122.430006247,37.717791696,2011,1,29,2,Pole - Not_Offensive
