id,lat,lng,YO,MO,DO,TIME,DETAIL
612,-122.447824236105,37.769838425752,2010,2,11,8,Sidewalk_in_front_of_property - Not_Offensive
613,-122.448223985,37.762548913,2010,2,11,31,Fire_call_box - Offensive
614,-122.44831643,37.76996549,2010,2,12,38,Fire_hydrant - Offensive
615,-122.448744161242,37.76876378254,2010,2,12,34,Pole - Not_Offensive
616,-122.450733869612,37.769467376906,2010,2,12,29,Sidewalk_structure - Not_Offensive
617,-122.450390815,37.769366141,2010,2,12,29,Pole - Not_Offensive
618,-122.450733869612,37.769467376906,2010,2,12,29,Pole - Not_Offensive
619,-122.450390815,37.769366141,2010,2,12,29,Pole - Not_Offensive
620,-122.447830617234,37.766974332153,2010,2,13,34,Sidewalk_structure - Not_Offensive
621,-122.44693369284,37.7700075522105,2010,2,13,424,News_rack - Not_Offensive
622,-122.448578838049,37.7697979719542,2010,2,13,33,Pole - Not_Offensive
623,-122.44693369284,37.7700075522105,2010,2,13,37,Pole - Not_Offensive
624,-122.448013206611,37.7670065445098,2010,2,15,17,Pole - Offensive
625,-122.450581995995,37.7692381539,2010,2,16,123,Building_residential - Not_Offensive
626,-122.448027812,37.768592672,2010,2,16,34,Pole - Not_Offensive
627,-122.448518490465,37.769749898201,2010,2,16,421,News_rack - Not_Offensive
628,-122.448682730957,37.768882878223,2010,2,18,51,Building_residential - Not_Offensive
629,-122.449007962,37.769020924,2010,2,18,52,Building_residential - Not_Offensive
630,-122.447268997,37.769742991,2010,2,19,32,Building_residential - Not_Offensive
631,-122.448050335,37.769583394,2010,2,19,16,Parking_meter - Not_Offensive
632,-122.44693369284,37.7700075522105,2010,2,19,6,City_receptacle - Not_Offensive
633,-122.447413994103,37.769890735566,2010,2,19,16,Parking_meter - Not_Offensive
634,-122.44781393,37.769607628,2010,2,19,16,Parking_meter - Not_Offensive
635,-122.449374319,37.76953129,2010,2,19,16,Parking_meter - Not_Offensive
636,-122.450556264,37.767298805,2010,2,19,31,Pole - Offensive
637,-122.448372618,37.766236968,2010,2,20,3,Pole - Offensive
638,-122.448137098,37.766162574,2010,2,20,3,Sidewalk_structure - Offensive
639,-122.446994302855,37.7627222243096,2010,2,20,3,Pole - Offensive
640,-122.447268997,37.769742991,2010,2,20,15,Parking_meter - Not_Offensive
641,-122.44693369284,37.7700075522105,2010,2,21,1,Sidewalk_structure - Offensive
642,-122.449645241672,37.769661945846,2010,2,22,415,News_rack - Not_Offensive
643,-122.448578838049,37.7697979719542,2010,2,22,415,News_rack - Not_Offensive
644,-122.448578838049,37.7697979719542,2010,2,22,24,Fire_hydrant - Offensive
645,-122.449645241672,37.769661945846,2010,2,22,415,News_rack - Not_Offensive
646,-122.448578838049,37.7697979719542,2010,2,22,415,News_rack - Not_Offensive
647,-122.448578838049,37.7697979719542,2010,2,22,415,News_rack - Not_Offensive
648,-122.449652885,37.768938014,2010,2,22,10,Sidewalk_in_front_of_property - Not_Offensive
649,-122.449201616,37.770004971,2010,2,22,415,News_rack - Not_Offensive
650,-122.449693855,37.766016518,2010,2,22,10,Pole - Not_Offensive
651,-122.449612493897,37.76589972784,2010,2,22,10,Pole - Not_Offensive
652,-122.448417810182,37.768657584595,2010,2,22,59,Building_residential - Offensive
653,-122.450010837,37.767744043,2010,2,22,59,Building_residential - Not_Offensive
654,-122.448013206611,37.7670065445098,2010,2,23,9,Pole - Offensive
655,-122.448013206611,37.7670065445098,2010,2,23,19,Pole - Offensive
656,-122.451032536925,37.768471943362,2010,2,24,21,Building_residential - Post_Abatement_Inspection
657,-122.449256608368,37.769767035459,2010,2,24,45,Building_commercial - Not_Offensive
658,-122.449201616,37.770004971,2010,2,24,413,News_rack - Not_Offensive
659,-122.448150632,37.769053501,2010,2,25,17,Pole - Not_Offensive
660,-122.448599351242,37.768893510811,2010,2,25,3,Sidewalk_in_front_of_property - Not_Offensive
661,-122.448578838049,37.7697979719542,2010,2,25,3,City_receptacle - Not_Offensive
662,-122.449645241672,37.769661945846,2010,2,26,43,Building_commercial - Not_Offensive
663,-122.449189698,37.769484898,2010,2,28,13,Parking_meter - Not_Offensive
664,-122.44693369284,37.7700075522105,2010,2,28,409,News_rack - Not_Offensive
665,-122.447824236105,37.769838425752,2010,3,1,20,Building_commercial - Not_Offensive
666,-122.447115527,37.769762831,2010,3,1,10,Parking_meter - Not_Offensive
667,-122.448389638603,37.7688646688509,2010,3,2,8,Pole - Offensive
668,-122.448578838049,37.7697979719542,2010,3,4,6,Sidewalk_in_front_of_property - Not_Offensive
669,-122.448578838049,37.7697979719542,2010,3,4,5,Pole - Not_Offensive
670,-122.447541162,37.769630814,2010,3,4,8,Parking_meter - Not_Offensive
671,-122.450413966108,37.769508176525,2010,3,4,8,Parking_meter - Not_Offensive
672,-122.449146126971,37.765847942286,2010,3,5,1,Bridge - Offensive
673,-122.449652885,37.768938014,2010,3,5,4,Pole - Not_Offensive
674,-122.448518490465,37.769749898201,2010,3,5,5,City_receptacle - Not_Offensive
675,-122.44693369284,37.7700075522105,2010,3,5,1,Building_commercial - Not_Offensive
676,-122.448013206611,37.7670065445098,2010,3,7,2,Pole - Offensive
677,-122.450710257811,37.769525932985,2010,3,8,21,Building_commercial - Not_Offensive
678,-122.448808655548,37.769712896879,2010,3,8,48,Building_residential - Not_Offensive
679,-122.451213171638,37.7646824473619,2010,3,9,12,Sidewalk_structure - Not_Offensive
680,-122.450757373,37.768434357,2010,3,9,398,News_rack - Not_Offensive
681,-122.450810941681,37.768611468175,2010,3,9,9,Pole - Not_Offensive
682,-122.45110314,37.768753322,2010,3,9,9,Building_residential - Not_Offensive
683,-122.448276015,37.766841518,2010,3,10,10,Pole - Not_Offensive
684,-122.448599351242,37.768893510811,2010,3,11,6,Sidewalk_structure - Not_Offensive
685,-122.448599351242,37.768893510811,2010,3,11,7,Building_residential - Not_Offensive
686,-122.448599351242,37.768893510811,2010,3,11,6,Sidewalk_in_front_of_property - Offensive
687,-122.449016249612,37.768840347278,2010,3,11,70,Building_residential - Not_Offensive
688,-122.44693369284,37.7700075522105,2010,3,11,6,Pole - Not_Offensive
689,-122.449560424355,37.769617029299,2010,3,12,88,Building_commercial - Offensive
690,-122.448725125545,37.769723548533,2010,3,12,450,Building_commercial - Not_Offensive
691,-122.449762869932,37.769702474213,2010,3,12,62,Building_commercial - Not_Offensive
692,-122.450360182884,37.767444841277,2010,3,12,9,Pole - Not_Offensive
693,-122.448578838049,37.7697979719542,2010,3,12,395,News_rack - Not_Offensive
694,-122.44693369284,37.7700075522105,2010,3,12,395,News_rack - Not_Offensive
695,-122.447961218,37.769154147,2010,3,12,1,Sidewalk_structure - Not_Offensive
696,-122.449007962,37.769020924,2010,3,13,27,Building_residential - Post_Abatement_Inspection
697,-122.448417810182,37.768657584595,2010,3,15,36,Building_residential - Post_Abatement_Inspection
698,-122.448910920315,37.768742517071,2010,3,15,6,Building_other - Not_Offensive
699,-122.448013206611,37.7670065445098,2010,3,16,10,Pole - Offensive
700,-122.448641041085,37.768888194525,2010,3,17,4,Building_residential - Not_Offensive
701,-122.450521724062,37.7685926218108,2010,3,17,9,Signal_box - Not_Offensive
702,-122.450397556357,37.768324375655,2010,3,17,10,City_receptacle - Not_Offensive
703,-122.448808655548,37.769712896879,2010,3,19,7,Parking_meter - Not_Offensive
704,-122.448518490465,37.769749898201,2010,3,20,6,City_receptacle - Not_Offensive
705,-122.448518490465,37.769749898201,2010,3,20,4,Pole - Not_Offensive
706,-122.450363012,37.769229803,2010,3,20,6,Sidewalk_in_front_of_property - Not_Offensive
707,-122.447256208567,37.769910854341,2010,3,21,5,Bike_rack - Not_Offensive
708,-122.450710257811,37.769525932985,2010,3,22,385,News_rack - Not_Offensive
709,-122.448578838049,37.7697979719542,2010,3,23,384,News_rack - Not_Offensive
710,-122.450509817,37.766452417,2010,3,25,4,Sidewalk_structure - Offensive
711,-122.44787686,37.767190932,2010,3,25,2,Pole - Not_Offensive
712,-122.448808655548,37.769712896879,2010,3,26,7,Parking_meter - Not_Offensive
713,-122.450585609944,37.7692560583,2010,3,29,45,Building_residential - Offensive
714,-122.449958075232,37.765800070469,2010,3,29,1,Bridge - Not_Offensive
715,-122.450046513661,37.7665851213,2010,3,29,45,Building_residential - Not_Offensive
716,-122.449958075232,37.765800070469,2010,3,30,2,Other_enter_additional_details_below - Offensive
717,-122.44693369284,37.7700075522105,2010,4,1,12,Parking_meter - Not_Offensive
718,-122.448578838049,37.7697979719542,2010,4,2,7,Building_commercial - Not_Offensive
719,-122.450710257811,37.769525932985,2010,4,2,11,Parking_meter - Not_Offensive
720,-122.44781393,37.769607628,2010,4,2,11,Bike_rack - Not_Offensive
721,-122.447256208567,37.769910854341,2010,4,3,67,Building_commercial - Not_Offensive
722,-122.449201616,37.770004971,2010,4,5,5,Building_residential - Not_Offensive
723,-122.447256208567,37.769910854341,2010,4,5,65,Sidewalk_in_front_of_property - Not_Offensive
724,-122.449958075232,37.765800070469,2010,4,5,3,Sidewalk_structure - Not_Offensive
725,-122.449958075232,37.765800070469,2010,4,5,2,Pole - Offensive
726,-122.449958075232,37.765800070469,2010,4,5,5,Building_residential - Offensive
727,-122.448150632,37.769053501,2010,4,6,2,Sidewalk_in_front_of_property - Offensive
728,-122.450145787713,37.7667290012527,2010,4,6,2,Pole - Offensive
729,-122.448641041085,37.768888194525,2010,4,7,2,Pole - Not_Offensive
730,-122.448173357,37.769656078,2010,4,8,19,Building_commercial - Not_Offensive
731,-122.449993385606,37.769561814523,2010,4,8,70,Building_commercial - Not_Offensive
732,-122.449958075232,37.765800070469,2010,4,9,1,Bridge - Offensive
733,-122.450926206,37.769263061,2010,4,10,46,City_receptacle - Not_Offensive
734,-122.450051925,37.769375044,2010,4,10,46,Sidewalk_in_front_of_property - Not_Offensive
735,-122.448578838049,37.7697979719542,2010,4,10,367,News_rack - Not_Offensive
736,-122.447115527,37.769762831,2010,4,12,12,Parking_meter - Not_Offensive
737,-122.446981970589,37.769899266673,2010,4,12,12,Parking_meter - Not_Offensive
738,-122.450010837,37.767744043,2010,4,14,7,Building_residential - Not_Offensive
739,-122.450757373,37.768434357,2010,4,14,45,Building_residential - Not_Offensive
740,-122.446981970589,37.769899266673,2010,4,15,6,Building_residential - Not_Offensive
741,-122.447413994103,37.769890735566,2010,4,15,29,Building_commercial - Not_Offensive
742,-122.447413994103,37.769890735566,2010,4,15,14,Parking_meter - Not_Offensive
743,-122.44693369284,37.7700075522105,2010,4,15,511,Building_commercial - Not_Offensive
744,-122.447625284749,37.769975055989,2010,4,15,64,Building_commercial - Not_Offensive
745,-122.44781393,37.769607628,2010,4,16,13,Bike_rack - Not_Offensive
746,-122.450390815,37.769366141,2010,4,16,13,Parking_meter - Not_Offensive
747,-122.450733869612,37.769467376906,2010,4,16,11,Building_commercial - Not_Offensive
748,-122.448578838049,37.7697979719542,2010,4,16,63,Building_commercial - Not_Offensive
749,-122.449354315,37.769428336,2010,4,17,7,Parking_meter - Not_Offensive
750,-122.449354315,37.769428336,2010,4,17,7,Parking_meter - Not_Offensive
751,-122.450639133474,37.768826876829,2010,4,18,2,Pole - Not_Offensive
752,-122.448599351242,37.768893510811,2010,4,19,2,Pole - Not_Offensive
753,-122.449769553181,37.7648664829087,2010,4,21,37,Building_commercial - Offensive
754,-122.449747907,37.763264015,2010,4,21,128,Building_residential - Offensive
755,-122.450509817,37.766452417,2010,4,21,23,Sidewalk_structure - Offensive
756,-122.450874595,37.763016002,2010,4,21,2,Pole - Offensive
757,-122.450145787713,37.7667290012527,2010,4,21,32,Fire_call_box - Offensive
758,-122.449864103,37.766636158,2010,4,23,2,Signal_box - Not_Offensive
759,-122.449453961037,37.7687289533291,2010,4,23,2,Sidewalk_structure - Not_Offensive
760,-122.449822593356,37.769694857808,2010,4,24,3,Building_commercial - Not_Offensive
761,-122.449883532,37.769221804,2010,4,24,265,Building_residential - Not_Offensive
762,-122.449993385606,37.769561814523,2010,4,24,3,Building_commercial - Not_Offensive
763,-122.450521724062,37.7685926218108,2010,4,24,2,City_receptacle - Not_Offensive
764,-122.4477515132,37.769958960586,2010,4,28,98,Building_commercial - Not_Offensive
765,-122.450509817,37.766452417,2010,4,28,2,Signal_box - Not_Offensive
766,-122.449433147349,37.768787182244,2010,4,29,2,Pole - Offensive
767,-122.447541162,37.769630814,2010,4,30,15,Parking_meter - Not_Offensive
768,-122.447115527,37.769762831,2010,5,1,48,Building_commercial - Offensive
769,-122.448578838049,37.7697979719542,2010,5,1,401,Building_commercial - Not_Offensive
770,-122.44693369284,37.7700075522105,2010,5,3,46,Building_commercial - Not_Offensive
771,-122.44693369284,37.7700075522105,2010,5,3,43,Building_commercial - Not_Offensive
772,-122.447413994103,37.769890735566,2010,5,3,12,Parking_meter - Not_Offensive
773,-122.450119538246,37.766946930594,2010,5,3,11,Pole - Not_Offensive
774,-122.450609521,37.768470317,2010,5,4,23,Building_residential - Not_Offensive
775,-122.446934854362,37.769666525766,2010,5,4,10,Pole - Offensive
776,-122.448910920315,37.768742517071,2010,5,4,326,Sidewalk_in_front_of_property - Offensive
777,-122.449052729,37.768353228,2010,5,5,9,Pole - Not_Offensive
778,-122.450757373,37.768434357,2010,5,5,342,News_rack - Not_Offensive
779,-122.44930666,37.765173019,2010,5,5,9,Pole - Offensive
780,-122.44693369284,37.7700075522105,2010,5,7,7,Pole - Not_Offensive
781,-122.450051925,37.769375044,2010,5,7,42,Building_residential - Not_Offensive
782,-122.449309834957,37.769648985683,2010,5,8,10,Parking_meter - Not_Offensive
783,-122.44921598,37.769167742,2010,5,8,6,Pole - Not_Offensive
784,-122.449645241672,37.769661945846,2010,5,8,339,News_rack - Not_Offensive
785,-122.449349386,37.768976821,2010,5,8,6,Pole - Not_Offensive
786,-122.44693369284,37.7700075522105,2010,5,10,8,Parking_meter - Not_Offensive
787,-122.448182588,37.769216415,2010,5,13,2,Pole - Not_Offensive
788,-122.449453961037,37.7687289533291,2010,5,13,2,Pole - Not_Offensive
789,-122.448599351242,37.768893510811,2010,5,13,2,Pole - Not_Offensive
790,-122.44693369284,37.7700075522105,2010,5,13,334,News_rack - Not_Offensive
791,-122.448578838049,37.7697979719542,2010,5,13,334,News_rack - Not_Offensive
792,-122.450521724062,37.7685926218108,2010,5,14,333,News_rack - Not_Offensive
793,-122.450710257811,37.769525932985,2010,5,14,333,News_rack - Not_Offensive
794,-122.449762869932,37.769702474213,2010,5,14,34,Building_commercial - Not_Offensive
795,-122.450145787713,37.7667290012527,2010,5,18,32,Pole - Not_Offensive
796,-122.450710257811,37.769525932985,2010,5,19,3,City_receptacle - Not_Offensive
797,-122.449747907,37.763264015,2010,5,20,99,Building_residential - Post_Abatement_Inspection
798,-122.449822593356,37.769694857808,2010,5,20,29,Building_commercial - Not_Offensive
799,-122.448146036512,37.768840054441,2010,5,20,76,Building_residential - Not_Offensive
800,-122.447115527,37.769762831,2010,5,21,6,Parking_meter - Not_Offensive
801,-122.450521724062,37.7685926218108,2010,5,22,7,City_receptacle - Not_Offensive
802,-122.449769553181,37.7648664829087,2010,5,22,2,Pole - Not_Offensive
803,-122.449736789,37.769761532,2010,5,23,25,Building_commercial - Not_Offensive
804,-122.450521724062,37.7685926218108,2010,5,23,2,Fire_hydrant - Offensive
805,-122.450145787713,37.7667290012527,2010,5,23,27,Fire_hydrant - Offensive
806,-122.447413994103,37.769890735566,2010,5,23,73,Building_commercial - Not_Offensive
807,-122.448918528,37.769964602,2010,5,23,25,Building_residential - Not_Offensive
808,-122.448682730957,37.768882878223,2010,5,23,9,Sidewalk_in_front_of_property - Not_Offensive
809,-122.448910920315,37.768742517071,2010,5,23,307,Building_other - Not_Offensive
810,-122.449523904136,37.769732948741,2010,5,24,24,Building_commercial - Not_Offensive
811,-122.450046513661,37.7665851213,2010,5,24,80,Building_residential - Not_Offensive
812,-122.450119538246,37.766946930594,2010,5,24,25,Sidewalk_in_front_of_property - Not_Offensive
813,-122.449290020361,37.769762774659,2010,5,24,24,Building_commercial - Not_Offensive
814,-122.450145787713,37.7667290012527,2010,5,24,64,Pole - Offensive
815,-122.448554287485,37.76688240325,2010,5,25,2,Pole - Offensive
816,-122.450145787713,37.7667290012527,2010,5,27,69,Building_residential - Offensive
817,-122.449958075232,37.765800070469,2010,5,30,317,News_rack - Offensive
818,-122.448193312417,37.769902625623,2010,5,30,66,Building_commercial - Not_Offensive
819,-122.448148426174,37.769290145729,2010,6,1,50,Sidewalk_in_front_of_property - Not_Offensive
820,-122.448150632,37.769053501,2010,6,1,28,Sidewalk_in_front_of_property - Not_Offensive
821,-122.447545486,37.76445057,2010,6,2,2,Pole - Offensive
822,-122.450556264,37.767298805,2010,6,2,2,Pole - Not_Offensive
823,-122.449266388326,37.768808448424,2010,6,3,2,Pole - Offensive
824,-122.447743848813,37.769002600762,2010,6,3,63,Building_residential - Not_Offensive
825,-122.446994302855,37.7627222243096,2010,6,3,2,City_receptacle - Not_Offensive
826,-122.448641041085,37.768888194525,2010,6,3,1,Pole - Offensive
827,-122.449645241672,37.769661945846,2010,6,3,15,Building_commercial - Not_Offensive
828,-122.448031289674,37.766750310727,2010,6,4,2,Pole - Not_Offensive
829,-122.450017182352,37.765745409508,2010,6,5,312,News_rack - Not_Offensive
830,-122.450757373,37.768434357,2010,6,5,312,News_rack - Not_Offensive
831,-122.450556264,37.767298805,2010,6,5,4,Pole - Not_Offensive
832,-122.450496073,37.767773922,2010,6,5,4,Pole - Offensive
833,-122.450145787713,37.7667290012527,2010,6,5,4,Pole - Not_Offensive
834,-122.45024274615,37.769641275528,2010,6,5,18,Building_commercial - Not_Offensive
835,-122.448621779876,37.769847988963,2010,6,5,13,Building_commercial - Not_Offensive
836,-122.449645241672,37.769661945846,2010,6,6,12,Building_commercial - Not_Offensive
837,-122.450208333324,37.766692499402,2010,6,7,3,Pole - Not_Offensive
838,-122.447877741596,37.769942865048,2010,6,7,59,Building_commercial - Not_Offensive
839,-122.448276015,37.766841518,2010,6,8,2,Pole - Not_Offensive
840,-122.447268997,37.769742991,2010,6,10,56,Building_residential - Not_Offensive
841,-122.448578838049,37.7697979719542,2010,6,10,8,Building_commercial - Not_Offensive
842,-122.448050335,37.769583394,2010,6,11,55,Building_commercial - Not_Offensive
843,-122.448173357,37.769656078,2010,6,11,7,Building_commercial - Not_Offensive
844,-122.449993385606,37.769561814523,2010,6,12,6,Building_commercial - Post_Abatement_Inspection
845,-122.449762869932,37.769702474213,2010,6,12,6,Building_commercial - Post_Abatement_Inspection
846,-122.449883532,37.769221804,2010,6,12,217,Building_residential - Not_Offensive
847,-122.449645241672,37.769661945846,2010,6,12,305,News_rack - Not_Offensive
848,-122.450710257811,37.769525932985,2010,6,14,5,Building_commercial - Not_Offensive
849,-122.449453961037,37.7687289533291,2010,6,14,2,Pole - Not_Offensive
850,-122.448641041085,37.768888194525,2010,6,14,2,Pole - Not_Offensive
851,-122.448578838049,37.7697979719542,2010,6,14,303,News_rack - Not_Offensive
852,-122.450757373,37.768434357,2010,6,14,264,News_rack - Not_Offensive
853,-122.450710257811,37.769525932985,2010,6,14,34,Building_commercial - Not_Offensive
854,-122.447567769011,37.768969449117,2010,6,15,3,Pole - Not_Offensive
855,-122.447075657,37.769231958,2010,6,15,40,Building_residential - Not_Offensive
856,-122.449433147349,37.768787182244,2010,6,17,5,Pole - Not_Offensive
857,-122.450710257811,37.769525932985,2010,6,17,300,News_rack - Not_Offensive
858,-122.448578838049,37.7697979719542,2010,6,17,7,Building_commercial - Not_Offensive
859,-122.44804877479,37.76514154007,2010,6,17,2,Pole - Not_Offensive
860,-122.448013206611,37.7670065445098,2010,6,17,5,Pole - Offensive
861,-122.448013206611,37.7670065445098,2010,6,17,5,Pole - Offensive
862,-122.449958075232,37.765800070469,2010,6,18,299,News_rack - Not_Offensive
863,-122.450119538246,37.766946930594,2010,6,18,4,Pole - Not_Offensive
864,-122.450521724062,37.7685926218108,2010,6,19,3,City_receptacle - Not_Offensive
865,-122.450755821993,37.769575839587,2010,6,19,4,Building_commercial - Not_Offensive
866,-122.448910367,37.769521656,2010,6,19,298,News_rack - Not_Offensive
867,-122.450390815,37.769366141,2010,6,20,297,News_rack - Not_Offensive
868,-122.450397556357,37.768324375655,2010,6,21,2,Pole - Not_Offensive
869,-122.451213171638,37.7646824473619,2010,6,22,295,News_rack - Not_Offensive
870,-122.450334848,37.769822204709,2010,6,23,1,Pole - Not_Offensive
871,-122.450334848,37.769822204709,2010,6,23,28,Parking_meter - Not_Offensive
872,-122.450081006,37.769823687,2010,6,23,69,Building_commercial - Offensive
873,-122.449762869932,37.769702474213,2010,6,28,1,Building_commercial - Not_Offensive
874,-122.449560424355,37.769617029299,2010,6,28,26,Building_commercial - Not_Offensive
875,-122.449694991,37.769223824,2010,6,28,64,Building_residential - Not_Offensive
876,-122.449645241672,37.769661945846,2010,6,28,289,News_rack - Not_Offensive
877,-122.44693369284,37.7700075522105,2010,6,28,23,Parking_meter - Not_Offensive
878,-122.446981970589,37.769899266673,2010,6,28,23,Parking_meter - Not_Offensive
879,-122.447625284749,37.769975055989,2010,7,1,35,Building_commercial - Post_Abatement_Inspection
880,-122.448148426174,37.769290145729,2010,7,1,20,Sidewalk_in_front_of_property - Offensive
881,-122.450334848,37.769822204709,2010,7,5,25,Sidewalk_in_front_of_property - Offensive
882,-122.448578838049,37.7697979719542,2010,7,5,20,Building_commercial - Not_Offensive
883,-122.447048292685,37.769091288947,2010,7,7,2,Pole - Not_Offensive
884,-122.44921598,37.769167742,2010,7,7,4,Sidewalk_in_front_of_property - Not_Offensive
885,-122.449309834957,37.769648985683,2010,7,7,4,Sidewalk_in_front_of_property - Not_Offensive
886,-122.448578838049,37.7697979719542,2010,7,7,280,News_rack - Not_Offensive
887,-122.447075657,37.769231958,2010,7,7,18,Building_residential - Post_Abatement_Inspection
888,-122.4477515132,37.769958960586,2010,7,7,29,Building_commercial - Post_Abatement_Inspection
889,-122.44693369284,37.7700075522105,2010,7,11,3,Building_commercial - Not_Offensive
890,-122.448181646028,37.769002406367,2010,7,12,8,Sidewalk_in_front_of_property - Not_Offensive
891,-122.447349378,37.768585203,2010,7,13,2,Pole - Not_Offensive
892,-122.449883532,37.769221804,2010,7,13,56,Building_residential - Offensive
893,-122.449652885,37.768938014,2010,7,13,56,Building_residential - Offensive
894,-122.450521724062,37.7685926218108,2010,7,14,273,News_rack - Not_Offensive
895,-122.447624582,37.769248985,2010,7,14,42,Building_residential - Not_Offensive
896,-122.447879802,37.769216475,2010,7,14,48,Building_residential - Not_Offensive
897,-122.447816168,37.7687033,2010,7,14,39,Building_residential - Not_Offensive
898,-122.448146036512,37.768840054441,2010,7,14,22,Building_residential - Not_Offensive
899,-122.450639133474,37.768826876829,2010,7,14,10,Building_residential - Not_Offensive
900,-122.449645241672,37.769661945846,2010,7,15,272,News_rack - Not_Offensive
901,-122.449645241672,37.769661945846,2010,7,15,3,Mail_box - Not_Offensive
902,-122.449883532,37.769221804,2010,7,15,54,Building_residential - Not_Offensive
903,-122.449700198427,37.769599204334,2010,7,15,3,Building_commercial - Not_Offensive
904,-122.449993385606,37.769561814523,2010,7,15,150,Building_commercial - Offensive
905,-122.447743848813,37.769002600762,2010,7,15,21,Building_residential - Post_Abatement_Inspection
906,-122.449694991,37.769223824,2010,7,15,54,Building_residential - Not_Offensive
907,-122.448910920315,37.768742517071,2010,7,15,21,Building_other - Offensive
908,-122.450639133474,37.768826876829,2010,7,15,4,Building_residential - Offensive
909,-122.44970855,37.768553896,2010,7,15,54,Building_residential - Offensive
910,-122.450521724062,37.7685926218108,2010,7,16,182,Building_residential - Not_Offensive
911,-122.448910920315,37.768742517071,2010,7,16,20,Building_commercial - Offensive
912,-122.449453961037,37.7687289533291,2010,7,19,17,Building_commercial - Not_Offensive
913,-122.448146036512,37.768840054441,2010,7,19,17,Building_residential - Not_Offensive
914,-122.44970855,37.768553896,2010,7,20,3,Pole - Not_Offensive
915,-122.450397172246,37.767628103458,2010,7,21,3,Building_residential - Offensive
916,-122.450519106,37.7660155,2010,7,21,3,Pole - Offensive
917,-122.45083677,37.768822284,2010,7,21,79,Building_residential - Offensive
918,-122.450581171,37.767522543,2010,7,21,2,Pole - Offensive
919,-122.450145787713,37.7667290012527,2010,7,21,3,Pole - Offensive
920,-122.448181646028,37.769002406367,2010,7,21,36,Sidewalk_in_front_of_property - Not_Offensive
921,-122.450757373,37.768434357,2010,7,25,262,News_rack - Offensive
922,-122.450397556357,37.768324375655,2010,7,25,3,Pole - Not_Offensive
923,-122.449453961037,37.7687289533291,2010,7,26,2,Pole - Offensive
924,-122.448518490465,37.769749898201,2010,7,26,17,Building_commercial - Not_Offensive
925,-122.450710257811,37.769525932985,2010,7,26,3,Pole - Not_Offensive
926,-122.450710257811,37.769525932985,2010,7,26,261,News_rack - Not_Offensive
927,-122.450976825,37.769082299,2010,7,26,17,Building_residential - Not_Offensive
928,-122.450949043,37.768946785,2010,7,26,3,Pole - Not_Offensive
929,-122.450179977491,37.769750591506,2010,7,26,36,Building_commercial - Offensive
930,-122.448910920315,37.768742517071,2010,7,27,9,Building_commercial - Offensive
931,-122.448578838049,37.7697979719542,2010,7,27,260,News_rack - Not_Offensive
932,-122.448578838049,37.7697979719542,2010,7,27,2,Pole - Not_Offensive
933,-122.448744161242,37.76876378254,2010,7,27,73,Building_residential - Not_Offensive
934,-122.448910920315,37.768742517071,2010,7,28,8,Building_residential - Offensive
935,-122.45083677,37.768822284,2010,7,29,71,Building_residential - Post_Abatement_Inspection
936,-122.448918528,37.769964602,2010,7,29,14,Building_commercial - Not_Offensive
937,-122.449958075232,37.765800070469,2010,8,1,256,News_rack - Not_Offensive
938,-122.449436197,37.765362338,2010,8,1,256,News_rack - Not_Offensive
939,-122.44970855,37.768553896,2010,8,2,37,Building_residential - Post_Abatement_Inspection
940,-122.448243923,37.764826345,2010,8,3,2,Pole - Offensive
941,-122.450179977491,37.769750591506,2010,8,3,29,Building_commercial - Not_Offensive
942,-122.448467019,37.767593219,2010,8,5,8,Building_residential - Offensive
943,-122.449490492169,37.769737209607,2010,8,5,8,Building_residential - Not_Offensive
944,-122.448364893,37.76732763,2010,8,6,131,Building_residential - Offensive
945,-122.450521724062,37.7685926218108,2010,8,13,2,City_receptacle - Offensive
946,-122.44693369284,37.7700075522105,2010,8,14,2,Pole - Not_Offensive
947,-122.450521724062,37.7685926218108,2010,8,17,240,News_rack - Not_Offensive
948,-122.447951899,37.769590515,2010,8,20,220,Building_commercial - Not_Offensive
949,-122.448518490465,37.769749898201,2010,8,21,236,News_rack - Not_Offensive
950,-122.449378212,37.766976574,2010,8,22,18,Sidewalk_in_front_of_property - Offensive
951,-122.449645241672,37.769661945846,2010,8,23,17,City_receptacle - Not_Offensive
952,-122.449958075232,37.765800070469,2010,8,23,3,Pole - Not_Offensive
953,-122.450334376895,37.7676647845038,2010,8,24,2,Pole - Not_Offensive
954,-122.448744161242,37.76876378254,2010,8,27,43,Building_residential - Not_Offensive
955,-122.448578838049,37.7697979719542,2010,8,27,230,News_rack - Not_Offensive
956,-122.450265782,37.768755643,2010,8,29,2,Pole - Not_Offensive
957,-122.450710257811,37.769525932985,2010,8,29,228,News_rack - Not_Offensive
958,-122.450710257811,37.769525932985,2010,8,29,60,City_receptacle - Not_Offensive
959,-122.44693369284,37.7700075522105,2010,8,30,227,News_rack - Not_Offensive
960,-122.44693369284,37.7700075522105,2010,8,30,227,News_rack - Offensive
961,-122.450710257811,37.769525932985,2010,9,1,2,City_receptacle - Not_Offensive
962,-122.448578838049,37.7697979719542,2010,9,2,225,News_rack - Not_Offensive
963,-122.450042250095,37.769555582804,2010,9,2,10,Building_residential - Not_Offensive
964,-122.450051925,37.769375044,2010,9,2,14,Building_commercial - Not_Offensive
